StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,IC,gender,age,edu1,attention1,interest,TV,news,vote,LRself,RFself,PSself,GRself,LOself,LRparty_1,LRparty_2,LRparty_3,LRparty_4,LRparty_5,LRparty_6,LRparty_7,LRparty_25,LRparty_26,LRtime_First Click,LRtime_Last Click,LRtime_Page Submit,LRtime_Click Count,RFparty_1,RFparty_2,RFparty_3,RFparty_4,RFparty_5,RFparty_6,RFparty_7,RFparty_8,RFparty_9,RFtime_First Click,RFtime_Last Click,RFtime_Page Submit,RFtime_Click Count,PSparty_1,PSparty_2,PSparty_3,PSparty_4,PSparty_5,PSparty_6,PSparty_7,PSparty_8,PSparty_9,PStime_First Click,PStime_Last Click,PStime_Page Submit,PStime_Click Count,GRparty_1,GRparty_2,GRparty_3,GRparty_4,GRparty_5,GRparty_6,GRparty_7,GRparty_8,GRparty_9,GRparty_First Click,GRparty_Last Click,GRparty_Page Submit,GRparty_Click Count,LOparty_1,LOparty_2,LOparty_3,LOparty_4,LOparty_5,LOparty_6,LOparty_7,LOparty_8,LOparty_9,LOtime_First Click,LOtime_Last Click,LOtime_Page Submit,LOtime_Click Count,manipulation_1,manipulation_2,manipulation_3,manipulation_4,manipulation_5,manipulation_6,manipulation_7,manipulation_DO_1,manipulation_DO_2,manipulation_DO_3,manipulation_DO_4,manipulation_DO_5,manipulation_DO_6,manipulation_DO_7,LRCtrl_1,LRCtrl_2,LRCtrl_3,LRCtrl_4,LRCtrl_5,LRCtrl_6,LRCtrl_7,LRCtrl_8,LRCtrl_9,LRCtrl_time_First Click,LRCtrl_time_Last Click,LRCtrl_time_Page Submit,LRCtrl_time_Click Count,RFCtrl_1,RFCtrl_2,RFCtrl_3,RFCtrl_4,RFCtrl_5,RFCtrl_6,RFCtrl_7,RFCtrl_8,RFCtrl_9,RFCtrl_time_First Click,RFCtrl_time_Last Click,RFCtrl_time_Page Submit,RFCtrl_time_Click Count,PSCtrl_1,PSCtrl_2,PSCtrl_3,PSCtrl_4,PSCtrl_5,PSCtrl_6,PSCtrl_7,PSCtrl_8,PSCtrl_9,PSCtrl_time_First Click,PSCtrl_time_Last Click,PSCtrl_time_Page Submit,PSCtrl_time_Click Count,GRCtrl_1,GRCtrl_2,GRCtrl_3,GRCtrl_4,GRCtrl_5,GRCtrl_6,GRCtrl_7,GRCtrl_8,GRCtrl_9,GRCtrl_time_First Click,GRCtrl_time_Last Click,GRCtrl_time_Page Submit,GRCtrl_time_Click Count,LOCtrl_1,LOCtrl_2,LOCtrl_3,LOCtrl_4,LOCtrl_5,LOCtrl_6,LOCtrl_7,LOCtrl_8,LOCtrl_9,LOCtrl_time_First Click,LOCtrl_time_Last Click,LOCtrl_time_Page Submit,LOCtrl_time_Click Count,prime,integration,interior,environment,justice,leftCtrl,leftCtrl_time_First Click,leftCtrl_time_Last Click,leftCtrl_time_Page Submit,leftCtrl_time_Click Count,rightCtrl,rightCtrl_time_First Click,rightCtrl_time_Last Click,rightCtrl_time_Page Submit,rightCtrl_time_Click Count,leftTreat,leftTreat_time_First Click,leftTreat_time_Last Click,leftTreat_time_Page Submit,leftTreat_time_Click Count,rightTreat,rightTreat_time_First Click,rightTreat_time_Last Click,rightTreat_time_Page Submit,rightTreat_time_Click Count,know1,know1_DO_1,know1_DO_2,know1_DO_3,know1_DO_4,know1_DO_5,know2,attention2,attention2_DO_1,attention2_DO_2,attention2_DO_3,attention2_DO_4,attention2_DO_5,know3,know3_DO_1,know3_DO_2,know3_DO_3,know3_DO_4,know3_DO_5,rid,Q_TotalDuration,exp1,party,exp2,direction,FL_32_DO_FL_34,FL_32_DO_FL_36,FL_32_DO_FL_104,FL_32_DO_FL_105,FL_32_DO_FL_106,FL_39_DO_FL_44,FL_39_DO_FL_107,FL_39_DO_FL_108,FL_39_DO_FL_109,FL_101_DO_Experiment1-Refugees,FL_101_DO_Experiment1-PublicSector,FL_101_DO_Experiment1-Environment,FL_101_DO_Experiment1-LawandOrder,FL_102_DO_Experiment1-RefugeesControl,FL_102_DO_Experiment1-PublicSectorControl,FL_102_DO_Experiment1-EnvironmentControl,FL_102_DO_Experiment1-LawandOrderControl,FL_62_DO_FL_63,FL_62_DO_FL_103,FL_62_DO_FL_110,FL_64_DO_FL_65,FL_64_DO_FL_111,PoliticalAttitudes_DO_LOself,PoliticalAttitudes_DO_GRself,PoliticalAttitudes_DO_RFself,PoliticalAttitudes_DO_LRself,PoliticalAttitudes_DO_PSself
2018-05-23 17:02:13,2018-05-23 17:13:30,0,100,676,1,2018-05-23 17:13:31,R_3noTjvp5rxVLFbJ,anonymous,DA,1,2,85,9,5,2,8,8,4,11,1,6,6,11,12,12,12,12,12,12,12,12,12,75.632,87.278,89.317,9,1,6,11,1,11,6,1,1,11,27.813,74.501,75.984,9,12,12,12,12,12,12,12,12,12,7.51,17.813,19.594,9,12,12,12,12,12,12,12,12,12,28.567,39.123,40.437,9,12,12,12,12,12,12,12,12,12,9.262,17.713,19.334,9,1,1,NA,NA,NA,NA,NA,1,3,5,4,6,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28.342,28.342,29.766,1,1,4,3,1,2,5,?,2,1,3,4,2,5,1,4,1,2,3,5,5b05d68b-7c8b-497b-aafe-1a4fae17921a,676,umuligt kan danne,Alternativet,paa ingen maade oensker,2,NA,NA,NA,1,NA,3,1,2,4,4,2,1,3,NA,NA,NA,NA,NA,NA,1,NA,1,2,5,4,1,3
2018-05-23 17:16:32,2018-05-23 17:21:58,0,100,325,1,2018-05-23 17:21:58,R_3hngksuiuJB2BoL,anonymous,DA,1,2,22,6,5,1,5,8,1,9,6,12,9,8,12,12,12,12,12,12,12,12,12,12.73,17.093,18.063,9,12,12,12,12,12,12,12,12,12,1.848,5.836,6.511,9,12,12,12,12,12,12,12,12,12,1.346,5.308,6.073,9,12,12,12,12,12,12,12,12,12,2.116,6.485,7.159,9,12,12,12,12,12,12,12,12,12,1.282,5.774,6.536,10,NA,1,NA,NA,1,NA,NA,4,2,6,3,1,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8.912,8.912,9.708,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3,1,2,5,175,2,1,4,2,3,5,1,3,2,1,4,5,5b046de1-6536-4271-b56d-e1adbadbc2c8,325,umuligt kan danne,Liberal Alliance,control,1,NA,NA,NA,NA,1,1,4,3,2,2,4,1,3,NA,NA,NA,NA,1,NA,NA,1,NA,3,5,4,1,2
2018-05-23 17:09:09,2018-05-23 17:25:40,0,100,990,1,2018-05-23 17:25:40,R_2wtL5Ux1X1qQpsc,anonymous,DA,1,2,58,9,5,4,1,2,11,12,3,12,12,3,12,12,12,12,12,12,12,12,12,10.943,83.665,86.752,15,12,12,12,12,12,12,12,12,12,7.684,56.85,58.469,14,12,12,12,12,12,12,12,12,12,6.782,43.143,44.576,17,12,12,12,12,12,12,12,12,12,38.104,58.851,61.342,12,12,12,12,12,12,12,12,12,12,8.245,42.408,46.198,11,1,1,NA,NA,NA,NA,NA,2,4,1,3,5,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.228,66.079,67.844,8,3,4,3,2,1,5,-99,2,1,3,4,2,5,5,4,2,1,3,5,5b05d7fe-f055-4027-9dbb-d70c6cb1d1c2,990,allerede har dannet,Radikale Venstre,har et klart oenske om,2,NA,NA,1,NA,NA,4,2,1,3,4,3,1,2,NA,NA,NA,NA,NA,1,NA,NA,1,5,2,3,1,4
2018-05-23 9:38:42,2018-05-23 17:29:06,0,100,28223,1,2018-05-23 17:29:06,R_1LYdN4ABoPb2a7N,anonymous,DA,1,2,54,10,5,2,5,6,3,5,10,8,11,8,9,10,5,10,2,6,1,8,2,9.044,100.905,101.508,58,1,2,10,1,10,4,10,2,7,7.779,42.722,44.839,31,3,2,8,7,11,7,11,7,10,4.404,68.858,69.403,60,4,3,9,2,11,8,11,6,10,25.902,81.928,83.088,48,3,2,8,1,11,6,10,4,7,4.282,45.587,47.933,53,1,1,NA,NA,NA,NA,NA,6,1,5,3,4,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6.903,94.73,96.229,24,NA,NA,NA,NA,NA,1,2,4,1,3,5,?,5,4,2,3,1,5,2,1,2,3,4,5,5b056e9e-c86a-4bf5-bb8e-4ec9e2c8d027,28223,umuligt kan danne,Alternativet,paa ingen maade oensker,1,NA,NA,NA,NA,1,2,3,1,4,4,1,3,2,NA,NA,NA,NA,NA,NA,1,1,NA,2,4,5,1,3
2018-05-23 17:18:40,2018-05-23 17:29:11,0,100,631,1,2018-05-23 17:29:11,R_rp6ttYTG3LxAFEZ,anonymous,DA,1,1,67,10,5,2,8,6,6,5,1,9,11,1,9,10,9,6,3,3,1,11,3,51.218,87.646,90.169,10,2,3,3,1,6,6,11,1,6,15.874,39.123,40.632,9,10,7,7,2,5,7,4,9,4,25.791,60.21,62.295,9,1,3,3,8,11,6,11,1,5,15.963,39.249,40.834,9,4,5,5,1,7,6,11,2,8,28.994,76.348,77.97,11,1,1,NA,NA,NA,NA,NA,4,6,5,1,2,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,3,1,6,26.848,26.848,29.174,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,3,2,5,1,2,1,3,4,2,5,1,2,3,4,1,5,5b05da45-5102-40c5-90e3-360a1a061af1,631,allerede har dannet,Radikale Venstre,control,1,NA,1,NA,NA,NA,4,1,3,2,4,2,3,1,NA,NA,NA,NA,1,NA,NA,1,NA,5,4,3,1,2
2018-05-23 17:21:21,2018-05-23 17:29:29,0,100,487,1,2018-05-23 17:29:30,R_3hbgFacAkCH8Q6O,anonymous,DA,1,1,51,3,5,3,8,3,8,8,5,7,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,6,10,3,6,3,8,4,7.781,45.515,46.948,33,4,4,8,1,11,6,8,2,8,5.83,36.243,37.081,22,5,4,7,4,8,6,8,5,8,2.156,30.85,31.563,30,4,3,6,2,11,6,10,4,9,1.447,32.632,33.375,34,4,3,7,1,11,5,9,2,8,1.709,23.722,24.618,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1.479,20.497,21.505,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,1,4,5,175,2,2,4,1,3,5,1,2,1,4,3,5,5b05db1b-42b9-47a4-82fe-bd48da68dc7a,487,control,Radikale Venstre,control,2,1,NA,NA,NA,NA,4,3,1,2,NA,NA,NA,NA,1,4,3,2,1,NA,NA,NA,1,2,5,4,1,3
2018-05-23 17:17:15,2018-05-23 17:43:10,0,100,1554,1,2018-05-23 17:43:10,R_125MrIATtWKkma5,anonymous,DA,1,1,80,3,5,2,6,3,1,1,3,6,11,9,11,5,1,6,2,7,3,7,4,111.707,186.902,189.416,10,3,5,11,6,4,4,9,3,6,43.017,103.111,104.422,9,3,4,7,6,8,7,10,3,7,30.22,83.374,85.569,9,9,9,10,8,9,9,10,9,9,36.344,97.978,100.301,10,8,8,10,7,8,8,10,4,9,31.268,115.846,132,10,1,1,NA,NA,NA,NA,NA,4,5,3,1,6,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,88.538,88.538,89.999,1,3,3,2,4,1,5,175,2,1,3,4,2,5,1,4,3,1,2,5,5b05d9fd-86f5-4155-a081-d4c0ec838ce4,1554,allerede har dannet,Dansk Folkeparti,paa ingen maade oensker,2,NA,1,NA,NA,NA,3,2,4,1,1,2,4,3,NA,NA,NA,NA,NA,NA,1,NA,1,4,2,5,1,3
2018-05-23 17:34:35,2018-05-23 17:46:04,0,100,689,1,2018-05-23 17:46:05,R_3EzHBZkRHdLmstY,anonymous,DA,1,1,58,10,5,1,8,8,8,9,6,6,4,5,9,9,5,7,1,3,1,10,2,39.806,81.476,99.16,9,6,6,9,1,11,6,11,6,11,14.013,53.112,59.016,9,6,2,8,5,11,9,11,4,11,18.517,63.755,67.38,10,6,6,10,4,11,9,11,8,11,14.209,47.031,55.981,9,5,12,10,2,11,8,11,3,10,23.247,81.974,85.539,10,1,1,NA,NA,NA,NA,NA,5,3,4,6,2,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,46.59,46.59,55.765,1,NA,NA,NA,NA,NA,1,2,1,4,3,5,175,2,2,1,4,3,5,1,3,2,1,4,5,5b05de1e-c276-4787-97b5-273e1e1fe3df,689,umuligt kan danne,Dansk Folkeparti,har et klart oenske om,1,NA,NA,NA,NA,1,2,1,4,3,4,2,3,1,NA,NA,NA,NA,NA,1,NA,1,NA,2,5,4,1,3
2018-05-23 17:34:51,2018-05-23 17:46:05,0,100,673,1,2018-05-23 17:46:05,R_sF1o3GS4IQBAhXz,anonymous,DA,1,2,24,3,5,3,1,2,6,4,8,10,7,9,8,11,6,5,1,6,2,10,3,38.116,60.984,63.196,9,5,12,12,1,9,3,12,4,12,16.487,55.75,57.2,9,3,1,12,7,11,6,12,12,9,23.433,55.021,59.353,11,2,1,8,1,11,5,10,12,9,56.585,103.681,106.794,11,12,12,12,12,12,12,12,12,12,13.742,19.093,20.457,9,1,1,NA,NA,NA,NA,NA,5,3,4,1,6,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,43.245,43.245,45.445,1,NA,NA,NA,NA,NA,1,1,3,2,4,5,128,2,1,3,4,2,5,1,1,2,4,3,5,5b05de3e-e202-43d5-a6d7-798c401eae6e,673,umuligt kan danne,Dansk Folkeparti,har et klart oenske om,1,NA,NA,NA,1,NA,3,1,4,2,4,2,1,3,NA,NA,NA,NA,NA,1,NA,1,NA,2,4,5,1,3
2018-05-23 17:30:18,2018-05-23 17:46:47,0,100,988,1,2018-05-23 17:46:47,R_1LvWlkOgYeTOOIz,anonymous,DA,1,2,72,6,5,3,3,8,4,8,6,6,5,7,6,5,5,10,2,3,2,9,5,68.436,112.742,165.265,10,6,5,4,8,3,4,3,7,2,35.158,78.209,90.049,9,6,7,7,5,8,8,8,8,8,13.689,78.388,81.579,11,7,7,7,6,8,8,9,8,8,24.529,51.538,65.056,9,7,7,5,5,4,7,3,7,3,25.644,62.102,65.096,9,1,1,NA,NA,NA,NA,NA,6,2,1,4,5,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,67.434,67.434,70.307,1,1,1,3,4,2,5,179,2,1,2,4,3,5,1,4,2,3,1,5,5b05dd03-cbc0-4957-8abf-97ba86fb4e6e,988,allerede har dannet,Liberal Alliance,paa ingen maade oensker,2,NA,NA,1,NA,NA,2,4,3,1,1,4,3,2,NA,NA,NA,NA,NA,NA,1,NA,1,5,4,3,1,2
2018-05-23 17:48:34,2018-05-23 17:49:37,0,100,62,1,2018-05-23 17:49:37,R_3dGSeOGpHgs4RGt,anonymous,DA,1,2,67,10,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5b05e177-0381-4bdb-8c6a-c5695b7b713f,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-23 17:54:23,2018-05-23 17:55:09,0,100,46,1,2018-05-23 17:55:10,R_PzzOM8QplJx9gdj,anonymous,DA,1,2,50,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5b05e2d3-6323-4c89-8176-a5663235c89b,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-23 17:54:55,2018-05-23 18:03:11,0,100,495,1,2018-05-23 18:03:11,R_w0iwmI2klf58gMh,anonymous,DA,1,2,45,10,5,3,5,2,8,8,6,6,6,3,10,12,10,12,6,4,12,10,12,4.18,61.519,62.259,35,6,8,6,3,6,9,9,6,9,2.743,39.415,40.835,28,12,12,12,12,12,12,12,12,12,3.2,27.05,28.818,23,12,12,12,12,12,12,12,12,12,2.477,20.6,21.111,23,11,11,11,11,11,11,11,11,11,5.022,36.2,37.82,27,1,1,NA,NA,NA,NA,NA,2,1,5,6,3,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2.561,20.228,20.817,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,1,4,5,179,2,4,2,3,1,5,1,4,1,3,2,5,5b05e2e9-911b-4792-80bb-971ec97758bf,495,umuligt kan danne,Liberal Alliance,control,2,NA,NA,NA,1,NA,1,4,2,3,4,2,3,1,NA,NA,NA,NA,1,NA,NA,NA,1,4,2,3,1,5
2018-05-23 17:54:45,2018-05-23 18:04:47,0,100,602,1,2018-05-23 18:04:48,R_XHdRm4taXOJFj4l,anonymous,DA,1,2,57,10,5,2,8,1,9,2,1,6,5,3,11,12,5,3,1,1,12,11,1,31.384,63.979,65.556,9,12,12,12,1,12,12,12,12,12,8.387,20.768,22.68,9,12,12,12,12,11,12,12,12,12,16.936,24.213,25.849,9,12,12,12,12,11,6,12,12,6,22.454,71.394,73.26,9,12,12,12,12,12,12,12,12,12,11.445,19.098,21.62,9,1,1,NA,NA,NA,NA,NA,5,3,1,4,2,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,29.931,29.931,31.826,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,3,4,5,179,2,4,2,1,3,5,3,1,3,2,4,5,5b05e2cf-ef6a-42c8-b6c2-86fb0c34a819,602,umuligt kan danne,Dansk Folkeparti,control,1,NA,NA,NA,1,NA,2,3,4,1,4,3,1,2,NA,NA,NA,NA,1,NA,NA,1,NA,2,3,5,1,4
2018-05-23 17:57:45,2018-05-23 18:10:12,0,100,747,1,2018-05-23 18:10:13,R_3J8A7aOgzktham9,anonymous,DA,1,1,57,9,5,1,8,8,7,1,1,8,8,8,9,11,8,9,2,9,1,11,6,11.478,87.82,88.78,27,4,2,11,2,10,4,11,2,9,26.015,104.619,105.505,26,4,1,8,6,10,2,10,1,8,2.115,46.786,47.961,22,2,3,10,6,11,4,11,1,8,16.141,48.814,49.704,22,2,3,10,1,10,3,11,1,6,17.327,54.127,55.3,23,1,1,NA,NA,NA,NA,NA,2,3,4,1,6,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,36.794,36.794,38.166,2,1,2,1,4,3,5,175,2,2,4,3,1,5,1,4,1,2,3,5,5b05e38a-992b-4296-b520-b00361a7b6e4,747,umuligt kan danne,Dansk Folkeparti,har et klart oenske om,2,NA,NA,NA,NA,1,3,1,4,2,1,4,3,2,NA,NA,NA,NA,NA,1,NA,NA,1,5,2,3,1,4
2018-05-23 17:55:44,2018-05-23 18:12:30,0,100,1006,1,2018-05-23 18:12:30,R_211yQl5GfXUUHsv,anonymous,DA,1,2,62,1,5,3,8,3,4,12,1,6,6,1,12,12,12,12,12,12,12,12,12,17.487,139.553,139.556,47,5,5,9,1,5,9,10,5,9,8.807,80.939,81.77,53,4,4,8,8,4,8,8,5,8,8.317,95.425,96.576,50,5,5,7,5,5,7,9,5,8,6.109,64.23,71.52,42,5,5,9,2,6,7,9,5,9,4.124,80.964,81.749,49,1,1,NA,NA,NA,NA,NA,3,1,5,2,4,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,13.68,43.34,45.392,7,1,1,3,4,2,5,179,2,2,1,3,4,5,2,3,2,4,1,5,5b05e2f1-9c5f-4155-af0f-e05a9e302754,1006,allerede har dannet,Alternativet,paa ingen maade oensker,2,NA,NA,1,NA,NA,3,2,1,4,2,1,4,3,NA,NA,NA,NA,NA,NA,1,NA,1,4,5,2,1,3
